generation_project,timestamp,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,tp_weight_in_year_hrs,period,DispatchGen_MW,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts
G106344,20300105,G106344,coal7,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20300106,G106344,coal7,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20300107,G106344,coal7,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20300108,G106344,coal7,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20300109,G106344,coal7,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20300110,G106344,coal7,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20300111,G106344,coal7,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20300112,G106344,coal7,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20300113,G106344,coal7,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20300114,G106344,coal7,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20300115,G106344,coal7,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20300116,G106344,coal7,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20300117,G106344,coal7,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20300118,G106344,coal7,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20300119,G106344,coal7,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20300120,G106344,coal7,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20300121,G106344,coal7,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20300122,G106344,coal7,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20300123,G106344,coal7,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20350100,G106344,coal7,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20350101,G106344,coal7,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20350102,G106344,coal7,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20350103,G106344,coal7,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20350104,G106344,coal7,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20350105,G106344,coal7,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20350106,G106344,coal7,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20350107,G106344,coal7,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20350108,G106344,coal7,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20350109,G106344,coal7,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20350110,G106344,coal7,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20350111,G106344,coal7,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20350112,G106344,coal7,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20350113,G106344,coal7,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20350114,G106344,coal7,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20350115,G106344,coal7,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20350116,G106344,coal7,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20350117,G106344,coal7,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20350118,G106344,coal7,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20350119,G106344,coal7,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20350120,G106344,coal7,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20350121,G106344,coal7,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20350122,G106344,coal7,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,20350123,G106344,coal7,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106344,202001010,G106344,coal7,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106344,202001011,G106344,coal7,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106344,202001012,G106344,coal7,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106344,202001013,G106344,coal7,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106344,202001014,G106344,coal7,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106344,202001015,G106344,coal7,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106344,202001016,G106344,coal7,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106344,202001017,G106344,coal7,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106344,202001018,G106344,coal7,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106344,202001019,G106344,coal7,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106344,202001020,G106344,coal7,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106344,202001021,G106344,coal7,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106344,202001022,G106344,coal7,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106344,202001023,G106344,coal7,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106345,20200100,G106345,coal8,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106345,20200101,G106345,coal8,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106345,20200102,G106345,coal8,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106345,20200103,G106345,coal8,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106345,20200104,G106345,coal8,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106345,20200105,G106345,coal8,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106345,20200106,G106345,coal8,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106345,20200107,G106345,coal8,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106345,20200108,G106345,coal8,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106345,20200109,G106345,coal8,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106345,20250100,G106345,coal8,inside_lvliang,Coal,365.25,2025,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20250101,G106345,coal8,inside_lvliang,Coal,365.25,2025,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20250102,G106345,coal8,inside_lvliang,Coal,365.25,2025,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20250103,G106345,coal8,inside_lvliang,Coal,365.25,2025,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20250104,G106345,coal8,inside_lvliang,Coal,365.25,2025,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20250105,G106345,coal8,inside_lvliang,Coal,365.25,2025,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20250106,G106345,coal8,inside_lvliang,Coal,365.25,2025,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20250107,G106345,coal8,inside_lvliang,Coal,365.25,2025,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20250108,G106345,coal8,inside_lvliang,Coal,365.25,2025,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20250109,G106345,coal8,inside_lvliang,Coal,365.25,2025,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20250110,G106345,coal8,inside_lvliang,Coal,365.25,2025,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20250111,G106345,coal8,inside_lvliang,Coal,365.25,2025,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20250112,G106345,coal8,inside_lvliang,Coal,365.25,2025,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20250113,G106345,coal8,inside_lvliang,Coal,365.25,2025,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20250114,G106345,coal8,inside_lvliang,Coal,365.25,2025,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20250115,G106345,coal8,inside_lvliang,Coal,365.25,2025,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20250116,G106345,coal8,inside_lvliang,Coal,365.25,2025,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20250117,G106345,coal8,inside_lvliang,Coal,365.25,2025,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20250118,G106345,coal8,inside_lvliang,Coal,365.25,2025,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20250119,G106345,coal8,inside_lvliang,Coal,365.25,2025,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20250120,G106345,coal8,inside_lvliang,Coal,365.25,2025,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20250121,G106345,coal8,inside_lvliang,Coal,365.25,2025,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20250122,G106345,coal8,inside_lvliang,Coal,365.25,2025,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20250123,G106345,coal8,inside_lvliang,Coal,365.25,2025,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20300100,G106345,coal8,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20300101,G106345,coal8,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20300102,G106345,coal8,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20300103,G106345,coal8,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20300104,G106345,coal8,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20300105,G106345,coal8,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20300106,G106345,coal8,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20300107,G106345,coal8,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20300108,G106345,coal8,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20300109,G106345,coal8,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20300110,G106345,coal8,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20300111,G106345,coal8,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20300112,G106345,coal8,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20300113,G106345,coal8,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20300114,G106345,coal8,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20300115,G106345,coal8,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20300116,G106345,coal8,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20300117,G106345,coal8,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20300118,G106345,coal8,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20300119,G106345,coal8,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20300120,G106345,coal8,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20300121,G106345,coal8,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20300122,G106345,coal8,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20300123,G106345,coal8,inside_lvliang,Coal,365.25,2030,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20350100,G106345,coal8,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20350101,G106345,coal8,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20350102,G106345,coal8,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20350103,G106345,coal8,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20350104,G106345,coal8,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20350105,G106345,coal8,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20350106,G106345,coal8,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20350107,G106345,coal8,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20350108,G106345,coal8,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20350109,G106345,coal8,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20350110,G106345,coal8,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20350111,G106345,coal8,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20350112,G106345,coal8,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20350113,G106345,coal8,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20350114,G106345,coal8,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20350115,G106345,coal8,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20350116,G106345,coal8,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20350117,G106345,coal8,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20350118,G106345,coal8,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20350119,G106345,coal8,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20350120,G106345,coal8,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20350121,G106345,coal8,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20350122,G106345,coal8,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,20350123,G106345,coal8,inside_lvliang,Coal,365.25,2035,0.0,0.0,0.0,0.0,100.0,4186105.4155322565,1060000.0
G106345,202001010,G106345,coal8,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106345,202001011,G106345,coal8,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106345,202001012,G106345,coal8,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106345,202001013,G106345,coal8,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106345,202001014,G106345,coal8,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106345,202001015,G106345,coal8,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106345,202001016,G106345,coal8,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106345,202001017,G106345,coal8,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106345,202001018,G106345,coal8,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106345,202001019,G106345,coal8,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106345,202001020,G106345,coal8,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106345,202001021,G106345,coal8,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
G106345,202001022,G106345,coal8,inside_lvliang,Coal,365.25,2020,80.96,29.57064,13513.78248,36245.04098265599,100.0,4186105.4155322565,1060000.0
