load_zone,timestamp,ZoneTotalDistributedDispatch,InjectIntoDistributedGrid,zone_demand_mw,ShiftDemand
inside_lvliang,42,0.0,2637.8353461881084,-2603.009954,-34.82539218810825
inside_lvliang,43,0.0,2542.4695428289538,-2765.902806,223.4332631710463
inside_lvliang,44,0.0,2528.4168999000003,-2809.352111,280.9352111
inside_lvliang,45,0.0,2462.8393502999998,-2736.488167,273.6488167
inside_lvliang,46,0.0,2447.0519283,-2718.946587,271.8946587
inside_lvliang,47,0.0,2368.5929323004743,-2621.304767,252.71183469952575
inside_lvliang,48,0.0,2253.010809754766,-2483.380726,230.36991624523398
inside_lvliang,49,0.0,2360.680920976257,-2441.535983,80.85506202374336
inside_lvliang,50,0.0,2357.3023768119697,-2424.081988,66.77961118803023
inside_lvliang,51,0.0,2253.268242121874,-2396.420806,143.15256387812587
inside_lvliang,52,0.0,2340.9750746157533,-2364.030018,23.0549433842466
inside_lvliang,53,0.0,2332.8114236445617,-2336.183154,3.3717303554381033
inside_lvliang,54,0.0,2346.417359815901,-2338.782686,-7.634673815900896
inside_lvliang,55,0.0,2360.0232971706314,-2390.845127,30.821829829368653
inside_lvliang,56,0.0,2327.9886230112743,-2493.216553,165.22792998872592
inside_lvliang,57,0.0,2503.1515157174013,-2491.179319,-11.972196717401431
inside_lvliang,58,0.0,2632.1542551815674,-2524.32334,-107.8309151815674
inside_lvliang,59,0.0,2637.8353461881084,-2441.530728,-196.3046181881082
inside_lvliang,60,0.0,2637.8353461881084,-2428.718753,-209.11659318810825
inside_lvliang,61,0.0,2637.8353461881084,-2441.246951,-196.58839518810828
inside_lvliang,62,0.0,2637.8353461881084,-2338.313229,-299.5221171881085
inside_lvliang,63,0.0,2637.8353461881084,-2315.758267,-322.0770791881082
inside_lvliang,64,0.0,2637.8353461881084,-2342.573377,-295.2619691881082
inside_lvliang,65,0.0,2637.8353461881084,-2395.105275,-242.73007118810844
inside_lvliang,66,0.0,2637.8353461881084,-2603.009954,-34.82539218810825
inside_lvliang,67,0.0,2539.0669971457996,-2765.902806,226.83580885420042
inside_lvliang,68,0.0,2528.4168999000003,-2809.352111,280.9352111
inside_lvliang,69,0.0,2462.8393502999998,-2736.488167,273.6488167
inside_lvliang,70,0.0,2447.0519283,-2718.946587,271.8946587
inside_lvliang,71,0.0,2367.438009441194,-2621.304767,253.86675755880606
inside_lvliang,72,0.0,2379.961628340949,-2483.380726,103.41909765905075
inside_lvliang,73,0.0,2367.2496634301738,-2441.535983,74.28631956982645
inside_lvliang,74,0.0,2356.8851360067188,-2424.081988,67.19685199328114
inside_lvliang,75,0.0,2323.335002452805,-2396.420806,73.08580354719516
inside_lvliang,76,0.0,2289.7848688217155,-2364.030018,74.24514917828446
inside_lvliang,77,0.0,2256.234733004868,-2336.183154,79.94842099513198
inside_lvliang,78,0.0,2267.9962144059054,-2338.782686,70.78647159409456
inside_lvliang,79,0.0,2316.2005666006426,-2390.845127,74.64456039935749
inside_lvliang,80,0.0,2291.5191753914946,-2493.216553,201.69737760850558
inside_lvliang,81,0.0,2590.7707640836315,-2491.179319,-99.59144508363173
inside_lvliang,82,0.0,2637.8353461881084,-2524.32334,-113.51200618810842
inside_lvliang,83,0.0,2637.8353461881084,-2441.530728,-196.3046181881082
inside_lvliang,84,0.0,2637.8353461881084,-2428.718753,-209.11659318810825
inside_lvliang,85,0.0,2637.8353461881084,-2441.246951,-196.58839518810828
inside_lvliang,86,0.0,2637.8353461881084,-2338.313229,-299.5221171881085
inside_lvliang,87,0.0,2637.8353461881084,-2315.758267,-322.0770791881082
inside_lvliang,88,0.0,2637.8353461881084,-2342.573377,-295.2619691881082
inside_lvliang,89,0.0,2637.8353461881084,-2395.105275,-242.73007118810844
inside_lvliang,90,0.0,2637.8353461881084,-2603.009954,-34.82539218810825
inside_lvliang,91,0.0,2637.8353461881084,-2765.902806,128.0674598118917
inside_lvliang,92,0.0,2528.4168999000003,-2809.352111,280.9352111
inside_lvliang,93,0.0,2462.8393502999998,-2736.488167,273.6488167
inside_lvliang,94,0.0,2447.0519283,-2718.946587,271.8946587
inside_lvliang,95,0.0,2387.9787173849236,-2621.304767,233.3260496150765
inside_lvliang,96,0.0,2377.6141900360262,-2483.380726,105.76653596397364
outside_lvliang,1,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,2,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,3,0.0,1010.407411505448,-1000.0,-10.407411505447953
outside_lvliang,4,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,5,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,6,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,7,0.0,1010.407411505448,-1000.0,-10.407411505447953
outside_lvliang,8,0.0,1010.407411505448,-1000.0,-10.407411505447953
outside_lvliang,9,0.0,1010.407411505448,-1000.0,-10.407411505447953
outside_lvliang,10,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,11,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,12,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,13,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,14,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,15,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,16,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,17,0.0,1010.407411505448,-1000.0,-10.407411505447953
outside_lvliang,18,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,19,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,20,0.0,900.0,-1000.0,100.0
outside_lvliang,21,0.0,944.2290911425845,-1000.0,55.77090885741552
outside_lvliang,22,0.0,940.8817206042885,-1000.0,59.11827939571151
outside_lvliang,23,0.0,1006.7409581441573,-1000.0,-6.7409581441572755
outside_lvliang,24,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,25,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,26,0.0,1010.407411505448,-1000.0,-10.407411505447953
outside_lvliang,27,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,28,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,29,0.0,1010.407411505448,-1000.0,-10.407411505447953
outside_lvliang,30,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,31,0.0,994.0326083452039,-1000.0,5.967391654795961
outside_lvliang,32,0.0,1010.407411505448,-1000.0,-10.407411505447953
outside_lvliang,33,0.0,1010.407411505448,-1000.0,-10.407411505447953
outside_lvliang,34,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,35,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,36,0.0,1010.407411505448,-1000.0,-10.407411505447953
outside_lvliang,37,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,38,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,39,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,40,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,41,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,42,0.0,1010.407411505448,-1000.0,-10.407411505447953
outside_lvliang,43,0.0,1010.407411505448,-1000.0,-10.407411505447953
outside_lvliang,44,0.0,900.0,-1000.0,100.0
outside_lvliang,45,0.0,948.4652073685148,-1000.0,51.534792631485175
outside_lvliang,46,0.0,949.3539541773191,-1000.0,50.64604582268089
outside_lvliang,47,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,48,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,49,0.0,1010.407411505448,-1000.0,-10.407411505447953
outside_lvliang,50,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,51,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,52,0.0,1010.407411505448,-1000.0,-10.407411505447953
outside_lvliang,53,0.0,1010.407411505448,-1000.0,-10.407411505447953
outside_lvliang,54,0.0,1010.407411505448,-1000.0,-10.407411505447953
outside_lvliang,55,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,56,0.0,1010.407411505448,-1000.0,-10.407411505447953
outside_lvliang,57,0.0,1010.407411505448,-1000.0,-10.407411505447953
outside_lvliang,58,0.0,1010.407411505448,-1000.0,-10.407411505447953
outside_lvliang,59,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,60,0.0,1010.407411505448,-1000.0,-10.407411505447953
outside_lvliang,61,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,62,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,63,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,64,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,65,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,66,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,67,0.0,1010.407411505448,-1000.0,-10.407411505447953
outside_lvliang,68,0.0,900.0,-1000.0,100.0
outside_lvliang,69,0.0,948.0956320144729,-1000.0,51.904367985527074
outside_lvliang,70,0.0,948.6148031081929,-1000.0,51.38519689180714
outside_lvliang,71,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,72,0.0,995.1413347683726,-1000.0,4.858665231627356
outside_lvliang,73,0.0,1010.407411505448,-1000.0,-10.407411505447953
outside_lvliang,74,0.0,1010.407411505448,-1000.0,-10.407411505447953
outside_lvliang,75,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,76,0.0,1010.407411505448,-1000.0,-10.407411505447953
outside_lvliang,77,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,78,0.0,1010.407411505448,-1000.0,-10.407411505447953
outside_lvliang,79,0.0,975.4222547590252,-1000.0,24.577745240974764
outside_lvliang,80,0.0,1010.407411505448,-1000.0,-10.407411505447953
outside_lvliang,81,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,82,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,83,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,84,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,85,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,86,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,87,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,88,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,89,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,90,0.0,1010.407411505448,-1000.0,-10.407411505447953
outside_lvliang,91,0.0,1010.407411505448,-1000.0,-10.407411505447953
outside_lvliang,92,0.0,900.0,-1000.0,100.0
outside_lvliang,93,0.0,954.6686580432848,-1000.0,45.331341956715164
outside_lvliang,94,0.0,961.7608570887245,-1000.0,38.23914291127551
outside_lvliang,95,0.0,1010.4074115054482,-1000.0,-10.40741150544818
outside_lvliang,96,0.0,1010.407411505448,-1000.0,-10.407411505447953
